Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations
2019-09-14T07:26:34Z,-27.457036,153.186895,3,147,20.610001,
2019-09-14T07:26:36Z,-27.457137,153.186925,3,148,21.26,
2019-09-14T07:26:38Z,-27.457238,153.186955,3,148,21.16,
2019-09-14T07:26:40Z,-27.457338,153.18699,3,148,20.76,
2019-09-14T07:26:42Z,-27.457435,153.187038,3,148,21.690001,
2019-09-14T07:26:44Z,-27.457527,153.187091,3,148,21.48,
2019-09-14T07:26:46Z,-27.457622,153.187145,3,148,21.35,
2019-09-14T07:26:48Z,-27.457735,153.187216,3,147,22.09,
2019-09-14T07:26:50Z,-27.457805,153.187274,3,146,21.450001,
2019-09-14T07:26:52Z,-27.457905,153.187363,3,146,21.73,
2019-09-14T07:26:54Z,-27.457988,153.187443,3,146,22.030001,
2019-09-14T07:26:56Z,-27.458059,153.187502,3,146,21.68,
2019-09-14T07:26:58Z,-27.458173,153.18757,3,147,21.559999,
2019-09-14T07:27:00Z,-27.45828,153.187598,3,148,19.780001,
2019-09-14T07:27:02Z,-27.458389,153.187604,3,149,18.26,
2019-09-14T07:27:04Z,-27.458471,153.187599,3,148,18.57,
2019-09-14T07:27:06Z,-27.458561,153.187599,3,148,19.33,
2019-09-14T07:27:08Z,-27.458653,153.187612,3,149,19.18,
2019-09-14T07:27:10Z,-27.458749,153.187627,3,149,16.129999,
2019-09-14T07:27:12Z,-27.458844,153.187644,3,149,9.67,
2019-09-14T07:27:14Z,-27.458926,153.187666,3,147,0,
2019-09-14T07:27:16Z,-27.45898,153.187684,3,147,0,
2019-09-14T07:27:18Z,-27.458985,153.187685,3,146,6.96,
2019-09-14T07:27:20Z,-27.45899,153.187685,3,144,12.73,
2019-09-14T07:27:22Z,-27.459012,153.187689,3,143,16.040001,
2019-09-14T07:27:24Z,-27.459067,153.187699,3,142,17.059999,
2019-09-14T07:27:26Z,-27.459165,153.187722,3,142,17.110001,
2019-09-14T07:27:28Z,-27.459246,153.187747,3,142,17.18,
2019-09-14T07:27:30Z,-27.459326,153.187778,3,142,18.15,
2019-09-14T07:27:32Z,-27.459407,153.187808,3,142,19.610001,
2019-09-14T07:27:34Z,-27.459492,153.187839,3,143,21.059999,
2019-09-14T07:27:36Z,-27.459583,153.187875,3,144,21.059999,
2019-09-14T07:27:38Z,-27.45968,153.187917,3,144,20.65,
2019-09-14T07:27:40Z,-27.459777,153.187965,3,144,21.639999,
2019-09-14T07:27:42Z,-27.45987,153.188015,3,144,20.889999,
2019-09-14T07:27:44Z,-27.459967,153.188066,3,144,19.4,
2019-09-14T07:27:46Z,-27.460061,153.18812,4,140,18.450001,
2019-09-14T07:27:48Z,-27.460146,153.18817,4,139,18.83,
2019-09-14T07:27:50Z,-27.460229,153.188215,4,139,18.709999,
2019-09-14T07:27:52Z,-27.460313,153.18826,4,137,18.65,
2019-09-14T07:27:54Z,-27.460395,153.188311,4,137,19.280001,
2019-09-14T07:27:56Z,-27.460473,153.188367,4,137,19.67,
2019-09-14T07:27:58Z,-27.460549,153.188433,4,137,19.700001,
2019-09-14T07:28:00Z,-27.460622,153.188506,4,138,19.91,
2019-09-14T07:28:02Z,-27.460694,153.188583,5,139,19.459999,
2019-09-14T07:28:04Z,-27.460771,153.188653,5,140,17.85,
2019-09-14T07:28:06Z,-27.460848,153.188721,5,146,17.43,
2019-09-14T07:28:08Z,-27.460919,153.188786,5,149,18.25,
2019-09-14T07:28:10Z,-27.460982,153.188852,5,147,19.450001,
2019-09-14T07:28:12Z,-27.461046,153.188924,5,147,21.040001,
2019-09-14T07:28:14Z,-27.461112,153.189001,5,147,21.209999,
2019-09-14T07:28:16Z,-27.461183,153.189085,5,150,21.889999,
2019-09-14T07:28:18Z,-27.461257,153.189171,5,147,20.309999,
2019-09-14T07:28:20Z,-27.461328,153.189263,5,147,16.639999,
2019-09-14T07:28:22Z,-27.461396,153.189359,4,151,11.48,
2019-09-14T07:28:24Z,-27.461451,153.189429,4,151,11.71,
2019-09-14T07:28:26Z,-27.461492,153.189482,4,151,15.7,
2019-09-14T07:28:28Z,-27.461518,153.18952,4,151,18.77,
2019-09-14T07:28:30Z,-27.461575,153.189592,4,150,21.25,
2019-09-14T07:28:32Z,-27.46164,153.189665,3,150,22.68,
2019-09-14T07:28:34Z,-27.461712,153.189749,3,150,22.98,
2019-09-14T07:28:36Z,-27.461804,153.189856,3,150,22.799999,
2019-09-14T07:28:38Z,-27.461887,153.189951,3,150,24.23,
2019-09-14T07:28:40Z,-27.461968,153.19004,3,150,25.92,
2019-09-14T07:28:42Z,-27.46205,153.190139,2,151,26.02,
2019-09-14T07:28:44Z,-27.462138,153.190246,2,151,26.889999,
2019-09-14T07:28:46Z,-27.462223,153.190358,1,151,27.280001,
2019-09-14T07:28:48Z,-27.4623,153.190481,1,151,26.09,
2019-09-14T07:28:50Z,-27.462383,153.190603,1,152,27,
2019-09-14T07:28:52Z,-27.462464,153.190718,1,152,28.049999,
2019-09-14T07:28:54Z,-27.462553,153.19083,1,156,28.24,
2019-09-14T07:28:56Z,-27.462652,153.190941,2,157,27.799999,
2019-09-14T07:28:58Z,-27.462762,153.191042,2,157,27.76,
2019-09-14T07:29:00Z,-27.462878,153.191127,2,156,27.389999,
2019-09-14T07:29:02Z,-27.463002,153.191198,2,156,26.879999,
2019-09-14T07:29:04Z,-27.463128,153.19126,2,156,27.299999,
2019-09-14T07:29:06Z,-27.46325,153.191325,2,157,26.129999,
2019-09-14T07:29:08Z,-27.46337,153.191395,2,157,24.559999,
2019-09-14T07:29:10Z,-27.463491,153.191458,2,157,24.01,
2019-09-14T07:29:12Z,-27.4636,153.19152,2,158,23.52,
2019-09-14T07:29:14Z,-27.463709,153.191574,2,161,23.870001,
2019-09-14T07:29:16Z,-27.463815,153.19163,2,162,24.809999,
2019-09-14T07:29:18Z,-27.463918,153.191696,2,158,24.23,
2019-09-14T07:29:20Z,-27.464028,153.191758,2,158,24.709999,
2019-09-14T07:29:22Z,-27.464138,153.191817,3,158,26.360001,
2019-09-14T07:29:24Z,-27.464244,153.191884,3,158,27.209999,
2019-09-14T07:29:26Z,-27.464358,153.191945,2,158,28.07,
2019-09-14T07:29:28Z,-27.464486,153.192002,2,157,27.889999,
2019-09-14T07:29:30Z,-27.464617,153.192062,2,157,27.15,
2019-09-14T07:29:32Z,-27.464744,153.192128,2,156,26,
2019-09-14T07:29:34Z,-27.464864,153.192198,2,154,26.700001,
2019-09-14T07:29:36Z,-27.464979,153.192266,2,154,27.17,
2019-09-14T07:29:38Z,-27.465095,153.192337,2,158,24.33,
2019-09-14T07:29:40Z,-27.465217,153.192406,2,159,26.389999,
2019-09-14T07:29:42Z,-27.465333,153.192459,2,158,24.969999,
2019-09-14T07:29:44Z,-27.465459,153.1925,2,162,27.91,
2019-09-14T07:29:46Z,-27.465578,153.192533,2,158,27.190001,
2019-09-14T07:29:48Z,-27.465711,153.192565,2,158,27.219999,
2019-09-14T07:29:50Z,-27.465846,153.192597,2,161,27.870001,
2019-09-14T07:29:52Z,-27.465977,153.192631,2,158,27.73,
2019-09-14T07:29:54Z,-27.466113,153.192667,2,158,26.5,
2019-09-14T07:29:56Z,-27.466249,153.192695,2,158,26.969999,
2019-09-14T07:29:58Z,-27.466381,153.192703,2,158,25.290001,
2019-09-14T07:30:00Z,-27.466515,153.19268,2,158,25.65,
2019-09-14T07:30:02Z,-27.466631,153.19262,2,158,25.01,
2019-09-14T07:30:04Z,-27.466733,153.192534,2,158,24.290001,
2019-09-14T07:30:06Z,-27.466837,153.192454,3,152,24.25,
2019-09-14T07:30:08Z,-27.466948,153.192413,3,152,21.82,
2019-09-14T07:30:10Z,-27.467071,153.192424,3,152,20.110001,
2019-09-14T07:30:12Z,-27.467175,153.192472,3,152,21.059999,
2019-09-14T07:30:14Z,-27.467255,153.19251,3,152,22.120001,
2019-09-14T07:30:16Z,-27.467351,153.192526,4,152,23.73,
2019-09-14T07:30:18Z,-27.467474,153.192562,4,152,23.690001,
2019-09-14T07:30:20Z,-27.467579,153.19263,4,154,22.610001,
2019-09-14T07:30:22Z,-27.467683,153.192699,5,154,22.360001,
2019-09-14T07:30:24Z,-27.467776,153.192772,5,154,22.41,
2019-09-14T07:30:26Z,-27.46786,153.192853,6,151,22.07,
2019-09-14T07:30:28Z,-27.467944,153.192936,6,152,21.77,
2019-09-14T07:30:30Z,-27.468032,153.193012,6,152,20.51,
2019-09-14T07:30:32Z,-27.468131,153.193061,5,152,21.030001,
2019-09-14T07:30:34Z,-27.468221,153.193062,5,152,23.65,
2019-09-14T07:30:36Z,-27.468315,153.193025,5,152,26.99,
2019-09-14T07:30:38Z,-27.468434,153.192952,5,151,29.59,
2019-09-14T07:30:40Z,-27.468559,153.192891,5,151,30.58,
2019-09-14T07:30:42Z,-27.468702,153.192841,4,151,27.719999,
2019-09-14T07:30:44Z,-27.468849,153.192792,4,150,29.360001,
2019-09-14T07:30:46Z,-27.468986,153.192748,4,154,28.02,
2019-09-14T07:30:48Z,-27.469128,153.192703,4,159,26.360001,
2019-09-14T07:30:50Z,-27.469264,153.192661,4,159,25.07,
2019-09-14T07:30:52Z,-27.46939,153.192618,3,159,24.860001,
2019-09-14T07:30:54Z,-27.46951,153.192581,3,159,24.33,
2019-09-14T07:30:56Z,-27.46963,153.192546,3,160,23.629999,
2019-09-14T07:30:58Z,-27.469746,153.192505,3,160,22.799999,
2019-09-14T07:31:00Z,-27.469857,153.192464,3,159,23.5,
2019-09-14T07:31:02Z,-27.469965,153.192421,3,159,23.84,
2019-09-14T07:31:04Z,-27.470074,153.192377,3,162,23.35,
2019-09-14T07:31:06Z,-27.470185,153.192345,3,162,23.41,
2019-09-14T07:31:08Z,-27.470303,153.192333,3,162,24.309999,
2019-09-14T07:31:10Z,-27.470419,153.192328,3,158,23.99,
2019-09-14T07:31:12Z,-27.47054,153.192324,3,158,23.209999,
2019-09-14T07:31:14Z,-27.47066,153.192319,3,158,22.09,
2019-09-14T07:31:16Z,-27.470776,153.192315,2,158,22.959999,
2019-09-14T07:31:18Z,-27.470885,153.192314,2,158,21.16,
2019-09-14T07:31:20Z,-27.470999,153.192321,2,158,17.139999,
2019-09-14T07:31:22Z,-27.471107,153.192314,2,158,15.66,
2019-09-14T07:31:24Z,-27.471166,153.192268,2,157,16.23,
2019-09-14T07:31:26Z,-27.471226,153.192212,2,157,17.51,
2019-09-14T07:31:28Z,-27.471298,153.192173,2,157,19.66,
2019-09-14T07:31:30Z,-27.471378,153.19214,2,157,20.940001,
2019-09-14T07:31:32Z,-27.471464,153.192097,2,157,21.02,
2019-09-14T07:31:34Z,-27.471557,153.192046,2,156,21.389999,
2019-09-14T07:31:36Z,-27.471652,153.191995,2,156,22.24,
2019-09-14T07:31:38Z,-27.471749,153.191946,2,156,21.74,
2019-09-14T07:31:40Z,-27.471867,153.191886,2,156,22.290001,
2019-09-14T07:31:42Z,-27.471968,153.191834,2,152,21.959999,
2019-09-14T07:31:44Z,-27.472069,153.191783,2,151,19.93,
2019-09-14T07:31:46Z,-27.472172,153.191738,2,149,21.950001,
2019-09-14T07:31:48Z,-27.472254,153.1917,2,149,22.07,
2019-09-14T07:31:50Z,-27.472344,153.191654,2,149,22.65,
2019-09-14T07:31:52Z,-27.472462,153.191596,1,149,22.389999,
2019-09-14T07:31:54Z,-27.472566,153.191545,1,152,21.450001,
2019-09-14T07:31:56Z,-27.472666,153.191486,2,149,19.08,
2019-09-14T07:31:58Z,-27.472768,153.191448,2,147,20.1,
2019-09-14T07:32:00Z,-27.472843,153.191479,2,147,21.200001,
2019-09-14T07:32:02Z,-27.472899,153.191572,2,147,21.34,
2019-09-14T07:32:04Z,-27.472931,153.191686,2,147,20.049999,
2019-09-14T07:32:06Z,-27.472955,153.191804,2,150,20.790001,
2019-09-14T07:32:08Z,-27.472983,153.191916,2,150,19.32,
2019-09-14T07:32:10Z,-27.473025,153.192024,2,149,22.690001,
2019-09-14T07:32:12Z,-27.473081,153.192116,2,149,23.26,
2019-09-14T07:32:14Z,-27.473144,153.192213,2,147,22.469999,
2019-09-14T07:32:16Z,-27.473226,153.192341,2,147,21.83,
2019-09-14T07:32:18Z,-27.473288,153.192447,2,147,20.459999,
2019-09-14T07:32:20Z,-27.473351,153.192547,2,147,21.34,
2019-09-14T07:32:22Z,-27.47342,153.19261,2,146,21.02,
2019-09-14T07:32:24Z,-27.473515,153.192649,2,146,21.639999,
2019-09-14T07:32:26Z,-27.47362,153.19267,2,146,23.959999,
2019-09-14T07:32:28Z,-27.473722,153.192673,2,148,22.120001,
2019-09-14T07:32:30Z,-27.473862,153.192663,2,148,23.68,
2019-09-14T07:32:32Z,-27.473977,153.192654,2,148,22.969999,
2019-09-14T07:32:34Z,-27.47409,153.192633,2,148,21.65,
2019-09-14T07:32:36Z,-27.474193,153.192574,2,148,23.84,
2019-09-14T07:32:38Z,-27.474279,153.192495,2,149,21.719999,
2019-09-14T07:32:40Z,-27.474362,153.192404,2,150,23.629999,
2019-09-14T07:32:42Z,-27.474443,153.192321,2,150,21.110001,
2019-09-14T07:32:44Z,-27.474534,153.192233,2,150,21.27,
2019-09-14T07:32:46Z,-27.474604,153.19217,2,150,22.49,
2019-09-14T07:32:48Z,-27.474679,153.192097,2,151,22.6,
2019-09-14T07:32:50Z,-27.474775,153.191999,2,151,21.879999,
2019-09-14T07:32:52Z,-27.474864,153.191917,2,151,21.959999,
2019-09-14T07:32:54Z,-27.47496,153.191847,2,150,22.25,
2019-09-14T07:32:56Z,-27.475054,153.191786,2,149,22.309999,
2019-09-14T07:32:58Z,-27.475151,153.191724,2,150,21.75,
2019-09-14T07:33:00Z,-27.475248,153.191664,2,150,23.08,
2019-09-14T07:33:02Z,-27.475343,153.191602,3,147,21.09,
2019-09-14T07:33:04Z,-27.475439,153.191527,3,146,22.77,
2019-09-14T07:33:06Z,-27.4755,153.191455,3,147,20.93,
2019-09-14T07:33:08Z,-27.475542,153.191345,3,148,21.67,
2019-09-14T07:33:10Z,-27.475546,153.1912,3,148,22.469999,
2019-09-14T07:33:12Z,-27.475528,153.191101,3,148,21.959999,
2019-09-14T07:33:14Z,-27.475501,153.190955,3,151,21.719999,
2019-09-14T07:33:16Z,-27.475476,153.190829,3,151,21.6,
2019-09-14T07:33:18Z,-27.475451,153.190711,3,151,21.83,
2019-09-14T07:33:20Z,-27.475426,153.190593,3,151,21.459999,
2019-09-14T07:33:22Z,-27.475399,153.190474,3,151,19.809999,
2019-09-14T07:33:24Z,-27.47537,153.190356,3,150,20.52,
2019-09-14T07:33:26Z,-27.475304,153.190269,3,150,20.51,
2019-09-14T07:33:28Z,-27.475222,153.190247,3,149,21.290001,
2019-09-14T07:33:30Z,-27.475118,153.190271,3,149,22.73,
2019-09-14T07:33:32Z,-27.47502,153.190315,3,151,23.27,
2019-09-14T07:33:34Z,-27.4749,153.190374,3,151,22.129999,
2019-09-14T07:33:36Z,-27.47479,153.190425,3,155,20.129999,
2019-09-14T07:33:38Z,-27.474682,153.190456,3,155,21.190001,
2019-09-14T07:33:40Z,-27.474598,153.19043,3,156,20.75,
2019-09-14T07:33:42Z,-27.474539,153.190337,3,159,21.59,
2019-09-14T07:33:44Z,-27.474515,153.190222,3,158,21.209999,
2019-09-14T07:33:46Z,-27.474505,153.190101,3,158,20.809999,
2019-09-14T07:33:48Z,-27.474491,153.189958,3,160,21.27,
2019-09-14T07:33:50Z,-27.474477,153.18986,3,161,21.440001,
2019-09-14T07:33:52Z,-27.474459,153.189743,2,161,22.23,
2019-09-14T07:33:54Z,-27.474445,153.189624,2,162,23,
2019-09-14T07:33:56Z,-27.474423,153.189481,2,160,21.860001,
2019-09-14T07:33:58Z,-27.474402,153.189346,2,161,19.73,
2019-09-14T07:34:00Z,-27.474372,153.189222,2,161,18.9,
2019-09-14T07:34:02Z,-27.474337,153.189134,2,161,20.09,
2019-09-14T07:34:04Z,-27.474264,153.189069,2,161,21.59,
2019-09-14T07:34:06Z,-27.474169,153.189041,2,162,22.459999,
2019-09-14T07:34:08Z,-27.474062,153.189031,2,162,23.66,
2019-09-14T07:34:10Z,-27.473932,153.189025,2,162,23.360001,
2019-09-14T07:34:12Z,-27.473811,153.189019,2,161,22.450001,
2019-09-14T07:34:14Z,-27.473694,153.189015,2,161,22.85,
2019-09-14T07:34:16Z,-27.473582,153.189012,2,161,22,
2019-09-14T07:34:18Z,-27.473464,153.189011,2,160,20.99,
2019-09-14T07:34:20Z,-27.47335,153.189018,2,160,20.84,
2019-09-14T07:34:22Z,-27.473262,153.189039,2,160,20.52,
2019-09-14T07:34:24Z,-27.47315,153.189085,2,160,22.09,
2019-09-14T07:34:26Z,-27.473071,153.189124,2,161,19.25,
2019-09-14T07:34:28Z,-27.472955,153.189185,2,161,19.33,
2019-09-14T07:34:30Z,-27.472878,153.189223,2,161,19.91,
2019-09-14T07:34:32Z,-27.472795,153.189263,2,161,19.950001,
2019-09-14T07:34:34Z,-27.472701,153.189307,2,161,21.02,
2019-09-14T07:34:36Z,-27.472611,153.189354,2,161,19.99,
2019-09-14T07:34:38Z,-27.472516,153.189401,2,159,19.440001,
2019-09-14T07:34:40Z,-27.472423,153.18945,2,158,19.540001,
2019-09-14T07:34:42Z,-27.472333,153.189502,2,158,19.969999,
2019-09-14T07:34:44Z,-27.472247,153.189552,2,158,19.540001,
2019-09-14T07:34:46Z,-27.472159,153.189603,2,158,18.780001,
2019-09-14T07:34:48Z,-27.472067,153.189653,2,158,20.33,
2019-09-14T07:34:50Z,-27.471982,153.1897,2,158,18.5,
2019-09-14T07:34:52Z,-27.471894,153.189749,2,158,17.6,
2019-09-14T07:34:54Z,-27.471808,153.1898,2,158,17.780001,
2019-09-14T07:34:56Z,-27.471731,153.189849,2,158,17.75,
2019-09-14T07:34:58Z,-27.471652,153.189894,2,157,17.969999,
2019-09-14T07:35:00Z,-27.471572,153.189936,2,157,18.59,
2019-09-14T07:35:02Z,-27.471491,153.18998,3,157,19.299999,
2019-09-14T07:35:04Z,-27.471404,153.190027,3,157,19.709999,
2019-09-14T07:35:06Z,-27.47132,153.190075,3,157,19.129999,
2019-09-14T07:35:08Z,-27.471235,153.19013,3,157,20.02,
2019-09-14T07:35:10Z,-27.47115,153.190178,3,157,17.549999,
2019-09-14T07:35:12Z,-27.471059,153.190226,3,158,16.780001,
2019-09-14T07:35:14Z,-27.470974,153.190255,3,158,16.51,
2019-09-14T07:35:16Z,-27.470892,153.190231,3,158,18.370001,
2019-09-14T07:35:18Z,-27.470842,153.190157,3,158,19.870001,
2019-09-14T07:35:20Z,-27.470824,153.190057,3,158,18.059999,
2019-09-14T07:35:22Z,-27.470816,153.189948,3,158,19.23,
2019-09-14T07:35:24Z,-27.470804,153.189846,3,157,19.190001,
2019-09-14T07:35:26Z,-27.470785,153.189742,3,157,18.25,
2019-09-14T07:35:28Z,-27.470763,153.189633,3,157,18.780001,
2019-09-14T07:35:30Z,-27.470743,153.189532,3,157,18.82,
2019-09-14T07:35:32Z,-27.470725,153.189429,3,157,18.4,
2019-09-14T07:35:34Z,-27.470708,153.189325,3,157,18.469999,
2019-09-14T07:35:36Z,-27.470692,153.189222,3,157,18.75,
2019-09-14T07:35:38Z,-27.470686,153.189118,3,157,17.4,
2019-09-14T07:35:40Z,-27.470695,153.189013,3,156,17.389999,
2019-09-14T07:35:42Z,-27.470734,153.188925,3,155,17.799999,
2019-09-14T07:35:44Z,-27.470809,153.188875,3,155,17.91,
2019-09-14T07:35:46Z,-27.470899,153.18885,4,155,17.200001,
2019-09-14T07:35:48Z,-27.470986,153.188828,4,155,19.549999,
2019-09-14T07:35:50Z,-27.471071,153.188813,4,154,17.52,
2019-09-14T07:35:52Z,-27.471164,153.188797,4,154,17.74,
2019-09-14T07:35:54Z,-27.471252,153.188781,4,154,18.77,
2019-09-14T07:35:56Z,-27.471338,153.188762,4,154,18.92,
2019-09-14T07:35:58Z,-27.471429,153.188744,4,154,20.33,
2019-09-14T07:36:00Z,-27.471523,153.188746,4,154,19.41,
2019-09-14T07:36:02Z,-27.471619,153.188768,4,154,21.9,
2019-09-14T07:36:04Z,-27.471715,153.188784,4,153,21.200001,
2019-09-14T07:36:06Z,-27.47182,153.1888,3,153,22.559999,
2019-09-14T07:36:08Z,-27.471947,153.188833,3,153,21.639999,
2019-09-14T07:36:10Z,-27.472059,153.188852,3,153,22.629999,
2019-09-14T07:36:12Z,-27.472168,153.18883,2,153,25.27,
2019-09-14T07:36:14Z,-27.472271,153.188781,2,153,22.389999,
2019-09-14T07:36:16Z,-27.47239,153.188742,2,151,20.98,
2019-09-14T07:36:18Z,-27.4725,153.188715,2,151,21.360001,
2019-09-14T07:36:20Z,-27.472603,153.188692,2,151,21.01,
2019-09-14T07:36:22Z,-27.472688,153.188673,2,151,22.950001,
2019-09-14T07:36:24Z,-27.472786,153.188633,2,151,22.459999,
2019-09-14T07:36:26Z,-27.472886,153.188582,2,148,21.98,
2019-09-14T07:36:28Z,-27.473007,153.188519,2,147,18.73,
2019-09-14T07:36:30Z,-27.473108,153.188475,2,147,19.49,
2019-09-14T07:36:32Z,-27.473187,153.188456,2,148,19.639999,
2019-09-14T07:36:34Z,-27.473276,153.18845,2,148,21.190001,
2019-09-14T07:36:36Z,-27.473372,153.18844,2,149,21.209999,
2019-09-14T07:36:38Z,-27.473475,153.188421,2,150,21.74,
2019-09-14T07:36:40Z,-27.473581,153.188405,2,151,21.809999,
2019-09-14T07:36:42Z,-27.473688,153.188404,2,151,22.469999,
2019-09-14T07:36:44Z,-27.473818,153.188399,2,151,16.389999,
2019-09-14T07:36:46Z,-27.473928,153.188383,2,151,16.959999,
2019-09-14T07:36:48Z,-27.473991,153.18834,2,151,18.84,
2019-09-14T07:36:50Z,-27.474006,153.188253,2,150,20.129999,
2019-09-14T07:36:52Z,-27.474015,153.188147,2,150,20.719999,
2019-09-14T07:36:54Z,-27.47403,153.188036,2,150,19.16,
2019-09-14T07:36:56Z,-27.474015,153.187921,2,152,15.78,
2019-09-14T07:36:58Z,-27.473972,153.187821,2,153,16.18,
2019-09-14T07:37:00Z,-27.47393,153.187742,2,154,16.75,
2019-09-14T07:37:02Z,-27.473906,153.187656,2,154,17.780001,
2019-09-14T07:37:04Z,-27.473893,153.187563,2,154,18.25,
2019-09-14T07:37:06Z,-27.473861,153.187472,2,154,20.32,
2019-09-14T07:37:08Z,-27.473816,153.187382,2,154,20.02,
2019-09-14T07:37:10Z,-27.473775,153.187274,2,154,20.469999,
2019-09-14T07:37:12Z,-27.473742,153.187168,2,154,20.41,
2019-09-14T07:37:14Z,-27.473711,153.187058,2,154,19.99,
2019-09-14T07:37:16Z,-27.47368,153.186945,3,154,19.940001,
2019-09-14T07:37:18Z,-27.47364,153.186844,3,152,19.290001,
2019-09-14T07:37:20Z,-27.47358,153.186753,3,152,19.25,
2019-09-14T07:37:22Z,-27.473506,153.186681,3,152,19.120001,
2019-09-14T07:37:24Z,-27.473426,153.186621,3,152,19.09,
2019-09-14T07:37:26Z,-27.473341,153.186564,2,151,20.639999,
2019-09-14T07:37:28Z,-27.473256,153.186517,2,151,21.280001,
2019-09-14T07:37:30Z,-27.473163,153.186473,2,151,21.129999,
2019-09-14T07:37:32Z,-27.473066,153.186436,2,152,21.07,
2019-09-14T07:37:34Z,-27.472962,153.18641,2,152,20.700001,
2019-09-14T07:37:36Z,-27.472859,153.186392,2,154,20.17,
2019-09-14T07:37:38Z,-27.472756,153.186374,2,152,20.610001,
2019-09-14T07:37:40Z,-27.472656,153.186368,2,152,19.870001,
2019-09-14T07:37:42Z,-27.472553,153.186376,2,151,19.67,
2019-09-14T07:37:44Z,-27.472454,153.186392,2,150,19.65,
2019-09-14T07:37:46Z,-27.472357,153.186411,2,150,16.85,
2019-09-14T07:37:48Z,-27.472261,153.186426,2,149,16.629999,
2019-09-14T07:37:50Z,-27.472177,153.18644,2,147,16.940001,
2019-09-14T07:37:52Z,-27.472094,153.186453,2,147,17.879999,
2019-09-14T07:37:54Z,-27.472011,153.186465,2,147,18.719999,
2019-09-14T07:37:56Z,-27.471923,153.18648,2,147,17.940001,
2019-09-14T07:37:58Z,-27.471831,153.18649,2,147,18.629999,
2019-09-14T07:38:00Z,-27.471741,153.186495,2,147,19.01,
2019-09-14T07:38:02Z,-27.471649,153.186499,2,148,17.120001,
2019-09-14T07:38:04Z,-27.47155,153.186499,2,148,16.15,
2019-09-14T07:38:06Z,-27.471464,153.18648,2,150,18.209999,
2019-09-14T07:38:08Z,-27.471401,153.186425,2,152,20.719999,
2019-09-14T07:38:10Z,-27.471358,153.186339,2,153,21.82,
2019-09-14T07:38:12Z,-27.471332,153.186227,2,154,21.040001,
2019-09-14T07:38:14Z,-27.471314,153.186107,2,154,19.35,
2019-09-14T07:38:16Z,-27.471295,153.185983,1,153,18.870001,
2019-09-14T07:38:18Z,-27.47128,153.185879,1,154,19.07,
2019-09-14T07:38:20Z,-27.471263,153.185771,1,154,19.02,
2019-09-14T07:38:22Z,-27.471248,153.185666,1,154,18.65,
2019-09-14T07:38:24Z,-27.471237,153.18556,1,154,18.73,
2019-09-14T07:38:26Z,-27.471228,153.185454,1,154,21.049999,
2019-09-14T07:38:28Z,-27.471231,153.18535,1,154,21.889999,
2019-09-14T07:38:30Z,-27.471253,153.185236,1,154,23.32,
2019-09-14T07:38:32Z,-27.471288,153.18512,1,153,20.52,
2019-09-14T07:38:34Z,-27.471339,153.184978,1,153,19.91,
2019-09-14T07:38:36Z,-27.471369,153.184884,2,153,19.809999,
2019-09-14T07:38:38Z,-27.4714,153.184783,2,153,19.91,
2019-09-14T07:38:40Z,-27.471433,153.184679,2,154,18.42,
2019-09-14T07:38:42Z,-27.471469,153.184575,2,154,17.219999,
2019-09-14T07:38:44Z,-27.471509,153.18448,2,154,13.88,
2019-09-14T07:38:46Z,-27.471565,153.184404,3,154,12.46,
2019-09-14T07:38:48Z,-27.471625,153.184357,3,154,16.110001,
2019-09-14T07:38:50Z,-27.471687,153.184351,3,154,19.43,
2019-09-14T07:38:52Z,-27.471758,153.184379,3,154,20.799999,
2019-09-14T07:38:54Z,-27.471844,153.184424,3,156,20.92,
2019-09-14T07:38:56Z,-27.471941,153.184468,3,156,19.540001,
2019-09-14T07:38:58Z,-27.472042,153.184493,3,156,19.27,
2019-09-14T07:39:00Z,-27.472161,153.184478,3,156,20.43,
2019-09-14T07:39:02Z,-27.472234,153.184438,3,156,14.91,
2019-09-14T07:39:04Z,-27.47232,153.184374,3,156,10.44,
2019-09-14T07:39:06Z,-27.472386,153.184323,2,154,7.09,
2019-09-14T07:39:08Z,-27.472432,153.184287,2,154,10.55,
2019-09-14T07:39:10Z,-27.472445,153.184265,2,154,15.24,
2019-09-14T07:39:12Z,-27.472444,153.18422,2,154,18.74,
2019-09-14T07:39:14Z,-27.472417,153.184128,2,152,17.08,
2019-09-14T07:39:16Z,-27.472377,153.184031,3,150,15.71,
2019-09-14T07:39:18Z,-27.472344,153.183939,3,150,14.89,
2019-09-14T07:39:20Z,-27.472323,153.183854,3,150,14.23,
2019-09-14T07:39:22Z,-27.472309,153.18377,4,150,15.66,
2019-09-14T07:39:24Z,-27.472298,153.183691,4,150,11.84,
2019-09-14T07:39:26Z,-27.472281,153.183607,4,149,9.39,
2019-09-14T07:39:28Z,-27.472271,153.183537,4,149,8.47,
2019-09-14T07:39:30Z,-27.472286,153.183496,4,149,6.95,
2019-09-14T07:39:32Z,-27.472311,153.183466,5,149,4,
2019-09-14T07:39:34Z,-27.472338,153.183436,5,151,0,
2019-09-14T07:39:36Z,-27.472355,153.183423,5,151,0,
2019-09-14T07:39:38Z,,,5,150,0,
2019-09-14T07:39:40Z,,,5,150,0,
